Bid_value,Collusive_competitor,Consortium,Tender,Date,Winner,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
1087159.35,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1073317.65,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1031052.95,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1087925.8,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1062036.05,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
998705.65,1.0,1.0,112,917568000,1.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1062365.55,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1050742.65,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1068163.0,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1057941.9,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1099219.75,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
998705.65,1.0,1.0,112,917568000,1.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
1167717.7,1.0,0.0,112,917568000,0.0,13,0.0411,0.1692,0.0324,0.9961,1.8086,0.6115,0.3284
5895737.6,1.0,1.0,113,919987200,1.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6135573.25,1.0,2.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
5895737.6,1.0,1.0,113,919987200,1.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6245958.55,1.0,3.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6135573.25,1.0,2.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6245958.55,1.0,3.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6135573.25,1.0,2.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
6245958.55,1.0,3.0,113,919987200,0.0,8,0.0238,0.0594,0.0407,1.8257,-0.6349,-0.9348,0.4348
847947.1,1.0,0.0,114,920246400,1.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
884780.9,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
911047.45,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
893698.0,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
893293.8,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
894107.6,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
877307.5,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
893824.85,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
883305.45,1.0,0.0,114,920246400,0.0,9,0.0195,0.0744,0.0346,1.8714,3.2099,-1.3164,0.3542
861038.45,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
819002.2,1.0,1.0,115,920592000,1.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
869120.85,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
870053.4,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
865763.6,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
868276.45,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
819002.2,1.0,1.0,115,920592000,1.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
880640.55,1.0,0.0,115,920592000,0.0,8,0.0278,0.0753,0.0513,1.7862,-0.2211,-1.2027,0.432
1660132.2,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1640342.5,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1660825.55,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1676532.4,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1675374.6,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1579285.2,1.0,1.0,116,920592000,1.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1673537.45,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1579285.2,1.0,1.0,116,920592000,1.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1691709.2,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1715316.2,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1675530.5,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1673775.0,1.0,0.0,116,920592000,0.0,12,0.0248,0.0861,0.0387,1.5737,0.9818,-1.188,0.3443
1102482.4,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1105241.9,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1121660.35,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1148949.25,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1115114.7,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1144117.1,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1152519.35,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1121773.25,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1119205.1,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1058192.4,1.0,1.0,117,921196800,1.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1164800.15,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1126605.35,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1149326.6,1.0,0.0,117,921196800,0.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
1058192.4,1.0,1.0,117,921196800,1.0,14,0.0288,0.1007,0.0419,1.4324,0.3061,-0.8418,0.2726
2440748.8,1.0,0.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2298689.7,1.0,1.0,118,921715200,1.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2422491.0,1.0,3.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2437109.9,1.0,4.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2411745.3,1.0,2.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2437109.9,1.0,4.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2298689.7,1.0,1.0,118,921715200,1.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2437109.9,1.0,4.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2437109.9,1.0,4.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2422491.0,1.0,3.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2411745.3,1.0,2.0,118,921715200,0.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
2298689.7,1.0,1.0,118,921715200,1.0,12,0.0249,0.0618,0.0492,1.8612,-0.4496,-1.2208,0.5458
525804.0,1.0,0.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
524170.0,1.0,1.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
524793.5,1.0,0.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
524170.0,1.0,1.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
524170.0,1.0,1.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
524170.0,1.0,1.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
523621.75,1.0,0.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
525621.25,1.0,0.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
531953.0,1.0,0.0,119,922406400,0.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
497800.25,1.0,0.0,119,922406400,1.0,10,0.0173,0.0686,0.0519,2.8847,8.2592,-2.697,0.6561
1880282.5,1.0,0.0,120,923875200,0.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1789767.5,1.0,1.0,120,923875200,1.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1870285.0,1.0,2.0,120,923875200,0.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1789767.5,1.0,1.0,120,923875200,1.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1789767.5,1.0,1.0,120,923875200,1.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1789767.5,1.0,1.0,120,923875200,1.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1899417.5,1.0,0.0,120,923875200,0.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
1870285.0,1.0,2.0,120,923875200,0.0,8,0.0268,0.0613,0.045,1.7915,-2.4635,0.132,0.5
300819.4,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
299337.0,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
284968.5,1.0,0.0,121,924220800,1.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
303657.4,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
300916.15,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
308458.35,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
296646.25,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
301554.7,1.0,0.0,121,924220800,0.0,8,0.0227,0.0824,0.041,1.8699,3.3533,-1.4045,0.3721
1275917.5,1.0,0.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1250063.75,1.0,2.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1198033.75,1.0,1.0,122,925430400,1.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1250063.75,1.0,2.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1250063.75,1.0,2.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1250063.75,1.0,2.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1262480.0,1.0,0.0,122,925430400,0.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
1198033.75,1.0,1.0,122,925430400,1.0,8,0.023,0.065,0.0434,1.9282,-0.2842,-0.9646,0.418
2540821.6,1.0,0.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2399174.25,1.0,1.0,123,927849600,1.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2545196.9,1.0,4.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2534930.6,1.0,3.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2545196.9,1.0,4.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2545196.9,1.0,4.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2545196.9,1.0,4.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2399174.25,1.0,1.0,123,927849600,1.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2498445.1,1.0,2.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2534930.6,1.0,3.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
2498445.1,1.0,2.0,123,927849600,0.0,11,0.0225,0.0609,0.0414,1.5972,1.0358,-1.5498,0.5661
176288.2,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
174897.85,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
173720.0,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
164627.3,1.0,0.0,124,927849600,1.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
174460.65,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
173390.3,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
176069.95,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
174907.9,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
175772.3,1.0,0.0,124,927849600,0.0,9,0.0206,0.0708,0.0532,2.3736,7.0999,-2.5679,0.6404
1786005.0,1.0,0.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1780791.25,1.0,3.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1756872.5,1.0,2.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1679408.0,1.0,1.0,125,929059200,1.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1756872.5,1.0,2.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1756872.5,1.0,2.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1756872.5,1.0,2.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1780791.25,1.0,3.0,125,929059200,0.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
1679408.0,1.0,1.0,125,929059200,1.0,9,0.0233,0.0635,0.0461,1.8938,0.1766,-1.2435,0.5045
2467946.3,1.0,0.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2392972.2,1.0,1.0,126,929664000,1.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2465491.0,1.0,3.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2484705.55,1.0,4.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2426956.55,1.0,2.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2484705.55,1.0,4.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2392972.2,1.0,1.0,126,929664000,1.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2484705.55,1.0,4.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2484705.55,1.0,4.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2465491.0,1.0,3.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2426956.55,1.0,2.0,126,929664000,0.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
2392972.2,1.0,1.0,126,929664000,1.0,12,0.0158,0.0383,0.0142,1.0001,-1.5433,-0.532,0.3739
1167047.95,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1141421.0,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1159806.75,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1099734.15,1.0,1.0,127,932083200,1.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1138443.25,1.0,2.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1168048.8,1.0,3.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1168048.8,1.0,3.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1099734.15,1.0,1.0,127,932083200,1.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1168188.5,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1230378.35,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1138443.25,1.0,2.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
1163959.5,1.0,0.0,127,932083200,0.0,12,0.0301,0.1188,0.0352,1.4809,1.5913,0.3752,0.3927
239520.75,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
233810.35,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
240880.75,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
233291.1,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
233687.8,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
233342.2,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
237419.15,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
233291.15,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
232076.35,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
237123.5,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
219971.85,1.0,0.0,128,934761600,1.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
235892.75,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
235070.25,1.0,0.0,128,934761600,0.0,13,0.0215,0.0951,0.055,2.5009,5.5727,-1.8694,0.502
664317.75,1.0,0.0,129,935712000,1.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
709236.65,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
715982.25,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
717966.7,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
711155.5,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
715616.2,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
710327.75,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
732945.75,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
722319.4,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
718261.25,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
716595.0,1.0,0.0,129,935712000,0.0,11,0.0241,0.1033,0.0676,2.7044,7.334,-2.3994,0.5636
